user_id,pred_date
22501,2017-05-11
1887,2017-05-12
34306,2017-05-11
9598,2017-05-11
77323,2017-05-13
15190,2017-05-12
89685,2017-05-15
73921,2017-05-13
26799,2017-05-13
88099,2017-05-11
43992,2017-05-12
89479,2017-05-11
50332,2017-05-13
57009,2017-05-11
15635,2017-05-11
18178,2017-05-10
95765,2017-05-13
32340,2017-05-13
42664,2017-05-13
51912,2017-05-13
91694,2017-05-12
61638,2017-05-13
24764,2017-05-13
69913,2017-05-14
14860,2017-05-11
45099,2017-05-13
36024,2017-05-12
36978,2017-05-14
65816,2017-05-11
55788,2017-05-11
23051,2017-05-10
992,2017-05-10
65312,2017-05-10
65597,2017-05-13
39607,2017-05-14
53314,2017-05-13
60717,2017-05-13
58304,2017-05-10
55904,2017-05-10
10540,2017-05-11
14450,2017-05-13
28247,2017-05-11
98907,2017-05-12
49367,2017-05-13
95883,2017-05-10
24641,2017-05-11
74553,2017-05-11
60862,2017-05-11
94071,2017-05-11
66941,2017-05-11
31001,2017-05-11
29727,2017-05-11
12468,2017-05-14
70224,2017-05-13
40015,2017-05-13
91413,2017-05-12
64198,2017-05-11
68241,2017-05-11
65855,2017-05-11
29298,2017-05-12
76494,2017-05-11
76437,2017-05-13
54472,2017-05-12
93856,2017-05-13
81447,2017-05-11
66170,2017-05-11
42126,2017-05-12
32338,2017-05-10
47260,2017-05-10
85942,2017-05-12
79441,2017-05-15
91591,2017-05-11
66776,2017-05-13
39813,2017-05-14
69946,2017-05-11
37575,2017-05-14
13710,2017-05-15
68464,2017-05-15
12463,2017-05-11
53023,2017-05-11
21737,2017-05-11
89287,2017-05-13
71480,2017-05-12
7252,2017-05-10
66928,2017-05-15
94424,2017-05-13
47877,2017-05-14
98057,2017-05-12
6615,2017-05-11
31429,2017-05-12
81200,2017-05-12
75467,2017-05-12
68561,2017-05-11
41620,2017-05-11
62426,2017-05-13
23899,2017-05-14
9150,2017-05-14
88414,2017-05-12
57695,2017-05-11
61699,2017-05-19
79843,2017-05-13
26406,2017-05-13
62620,2017-05-11
49664,2017-05-13
33486,2017-05-15
83458,2017-05-12
23714,2017-05-12
44903,2017-05-13
25018,2017-05-18
20543,2017-05-12
76072,2017-05-11
37733,2017-05-11
63752,2017-05-13
87428,2017-05-11
77942,2017-05-12
54595,2017-05-11
57191,2017-05-11
22898,2017-05-13
1359,2017-05-12
16027,2017-05-12
60819,2017-05-12
97071,2017-05-10
21084,2017-05-12
28376,2017-05-13
59174,2017-05-13
67302,2017-05-11
44503,2017-05-11
98615,2017-05-12
46189,2017-05-12
32441,2017-05-13
62002,2017-05-13
84690,2017-05-13
51344,2017-05-15
27107,2017-05-11
10197,2017-05-10
25611,2017-05-13
51866,2017-05-12
51173,2017-05-13
18120,2017-05-13
39798,2017-05-13
38290,2017-05-14
19755,2017-05-14
35915,2017-05-11
46961,2017-05-13
86966,2017-05-13
81364,2017-05-09
36071,2017-05-11
81318,2017-05-10
45185,2017-05-10
73656,2017-05-10
15604,2017-05-12
88181,2017-05-14
47850,2017-05-11
96219,2017-05-13
34488,2017-05-11
22288,2017-05-17
58950,2017-05-13
98515,2017-05-12
60665,2017-05-14
25761,2017-05-13
12277,2017-05-12
85906,2017-05-11
19610,2017-05-13
66809,2017-05-12
15924,2017-05-11
44177,2017-05-10
51405,2017-05-11
57225,2017-05-14
5569,2017-05-12
4423,2017-05-13
80769,2017-05-13
38211,2017-05-14
79208,2017-05-14
34710,2017-05-11
72809,2017-05-10
52853,2017-05-11
52822,2017-05-13
43836,2017-05-11
7513,2017-05-10
94000,2017-05-12
94034,2017-05-11
46088,2017-05-12
25122,2017-05-12
68169,2017-05-11
16686,2017-05-13
1774,2017-05-13
77477,2017-05-11
37727,2017-05-10
1470,2017-05-12
9821,2017-05-14
89680,2017-05-11
74801,2017-05-13
24469,2017-05-10
18372,2017-05-11
86240,2017-05-11
82820,2017-05-10
62509,2017-05-11
4266,2017-05-12
51471,2017-05-11
98816,2017-05-11
88017,2017-05-13
87770,2017-05-11
13735,2017-05-14
27539,2017-05-13
89348,2017-05-10
25753,2017-05-13
58691,2017-05-12
7065,2017-05-12
88144,2017-05-11
60268,2017-05-11
48694,2017-05-13
61584,2017-05-11
25093,2017-05-13
49173,2017-05-11
86872,2017-05-10
87167,2017-05-13
23695,2017-05-12
23680,2017-05-11
15514,2017-05-11
3798,2017-05-10
92325,2017-05-12
15458,2017-05-11
80963,2017-05-13
69430,2017-05-12
42611,2017-05-13
35163,2017-05-11
64517,2017-05-13
73494,2017-05-12
39328,2017-05-11
90197,2017-05-11
8967,2017-05-12
16801,2017-05-11
28972,2017-05-13
85164,2017-05-12
9156,2017-05-14
35710,2017-05-12
87035,2017-05-12
53508,2017-05-12
82352,2017-05-11
5458,2017-05-13
83418,2017-05-17
8057,2017-05-11
49400,2017-05-12
21170,2017-05-15
79928,2017-05-13
42707,2017-05-18
72223,2017-05-11
96287,2017-05-13
88721,2017-05-12
92213,2017-05-11
1719,2017-05-17
42552,2017-05-11
37094,2017-05-12
11341,2017-05-12
34396,2017-05-11
58175,2017-05-17
18192,2017-05-10
50627,2017-05-14
13117,2017-05-13
37546,2017-05-13
73336,2017-05-13
21606,2017-05-13
15486,2017-05-11
8516,2017-05-13
1098,2017-05-12
74376,2017-05-10
17976,2017-05-11
56440,2017-05-12
30848,2017-05-12
60972,2017-05-11
35412,2017-05-13
52890,2017-05-13
23980,2017-05-12
71382,2017-05-11
18955,2017-05-12
77722,2017-05-14
80340,2017-05-17
80697,2017-05-11
14861,2017-05-15
4334,2017-05-14
93848,2017-05-10
51745,2017-05-11
64101,2017-05-12
58985,2017-05-11
86887,2017-05-12
76857,2017-05-13
45484,2017-05-13
43268,2017-05-12
92018,2017-05-18
34416,2017-05-12
65502,2017-05-10
12531,2017-05-13
4481,2017-05-12
18760,2017-05-14
34644,2017-05-14
59374,2017-05-12
74716,2017-05-13
92625,2017-05-11
59817,2017-05-12
56641,2017-05-12
54393,2017-05-13
82631,2017-05-16
1264,2017-05-11
73953,2017-05-11
18092,2017-05-15
28699,2017-05-13
47458,2017-05-12
70070,2017-05-11
9829,2017-05-14
82628,2017-05-11
42563,2017-05-11
97634,2017-05-10
78994,2017-05-12
3076,2017-05-12
46913,2017-05-14
57723,2017-05-12
88520,2017-05-13
1872,2017-05-11
20915,2017-05-12
40971,2017-05-10
43037,2017-05-11
90717,2017-05-17
98348,2017-05-11
31824,2017-05-12
80255,2017-05-13
90363,2017-05-13
25924,2017-05-11
67185,2017-05-11
56438,2017-05-12
97360,2017-05-13
37590,2017-05-11
25305,2017-05-14
88968,2017-05-13
47508,2017-05-14
91506,2017-05-11
85159,2017-05-14
41359,2017-05-11
20630,2017-05-15
59671,2017-05-11
22266,2017-05-13
14222,2017-05-13
94527,2017-05-11
10633,2017-05-11
63021,2017-05-11
88892,2017-05-13
25726,2017-05-11
33188,2017-05-10
74804,2017-05-14
12304,2017-05-10
1883,2017-05-12
26143,2017-05-14
89964,2017-05-13
93174,2017-05-14
42867,2017-05-14
82634,2017-05-11
31088,2017-05-11
32935,2017-05-11
17595,2017-05-10
79420,2017-05-11
89126,2017-05-12
20489,2017-05-10
18846,2017-05-11
78022,2017-05-11
58148,2017-05-16
10239,2017-05-17
41922,2017-05-12
1848,2017-05-13
39874,2017-05-13
38929,2017-05-13
79171,2017-05-13
3363,2017-05-12
37930,2017-05-11
45599,2017-05-11
71014,2017-05-13
74652,2017-05-11
2993,2017-05-12
1174,2017-05-13
77241,2017-05-12
34092,2017-05-13
4404,2017-05-13
88964,2017-05-13
14534,2017-05-11
5146,2017-05-12
71789,2017-05-12
73649,2017-05-13
65882,2017-05-13
30386,2017-05-13
95942,2017-05-14
33921,2017-05-14
86624,2017-05-15
51453,2017-05-11
79446,2017-05-11
41277,2017-05-14
93664,2017-05-13
46987,2017-05-12
84568,2017-05-12
22416,2017-05-15
455,2017-05-11
12420,2017-05-13
15224,2017-05-11
33662,2017-05-12
18327,2017-05-12
90963,2017-05-18
85853,2017-05-13
43460,2017-05-10
83643,2017-05-10
72472,2017-05-12
24393,2017-05-12
45120,2017-05-14
4280,2017-05-13
13016,2017-05-14
37532,2017-05-11
91396,2017-05-12
43994,2017-05-14
28220,2017-05-14
20682,2017-05-11
3026,2017-05-13
45535,2017-05-11
38245,2017-05-12
61542,2017-05-13
79044,2017-05-13
75158,2017-05-15
19211,2017-05-11
72300,2017-05-11
47665,2017-05-12
90329,2017-05-13
75093,2017-05-11
56140,2017-05-11
7653,2017-05-13
51794,2017-05-14
35555,2017-05-11
56672,2017-05-11
13049,2017-05-16
88531,2017-05-11
67742,2017-05-10
28232,2017-05-12
59046,2017-05-11
37314,2017-05-14
78120,2017-05-12
61886,2017-05-13
24246,2017-05-11
56675,2017-05-12
31084,2017-05-12
57189,2017-05-13
12428,2017-05-12
20116,2017-05-11
70529,2017-05-12
16006,2017-05-11
41841,2017-05-14
41638,2017-05-12
13153,2017-05-11
93092,2017-05-13
44799,2017-05-11
22753,2017-05-13
29743,2017-05-13
48714,2017-05-12
49237,2017-05-13
66677,2017-05-14
66279,2017-05-12
13741,2017-05-12
39793,2017-05-11
47047,2017-05-13
94883,2017-05-13
95937,2017-05-12
63118,2017-05-11
35917,2017-05-10
24456,2017-05-12
70182,2017-05-11
25771,2017-05-13
4283,2017-05-11
89000,2017-05-11
85836,2017-05-12
69303,2017-05-11
48252,2017-05-11
42028,2017-05-10
15870,2017-05-12
87441,2017-05-13
46876,2017-05-13
36656,2017-05-15
25575,2017-05-11
35701,2017-05-11
8784,2017-05-11
27337,2017-05-11
3302,2017-05-13
36149,2017-05-12
30340,2017-05-11
39438,2017-05-11
89389,2017-05-12
71339,2017-05-12
35388,2017-05-14
66766,2017-05-11
66248,2017-05-17
28266,2017-05-11
25158,2017-05-15
81591,2017-05-12
40813,2017-05-14
28744,2017-05-13
16530,2017-05-10
2778,2017-05-13
70495,2017-05-11
39141,2017-05-11
5858,2017-05-10
38797,2017-05-13
55166,2017-05-11
12364,2017-05-11
46427,2017-05-12
15378,2017-05-11
87291,2017-05-13
97647,2017-05-13
55630,2017-05-12
13221,2017-05-13
62332,2017-05-10
77599,2017-05-12
46573,2017-05-13
48372,2017-05-12
46589,2017-05-13
32457,2017-05-13
57330,2017-05-13
35375,2017-05-11
66960,2017-05-12
6778,2017-05-14
55841,2017-05-11
73351,2017-05-13
12444,2017-05-14
64459,2017-05-11
21598,2017-05-11
93106,2017-05-11
53778,2017-05-11
94371,2017-05-16
70771,2017-05-13
15940,2017-05-11
85408,2017-05-12
14655,2017-05-16
67089,2017-05-12
2605,2017-05-12
98766,2017-05-12
28792,2017-05-11
52666,2017-05-12
77018,2017-05-12
81982,2017-05-12
24665,2017-05-13
61513,2017-05-12
68659,2017-05-11
75084,2017-05-12
29476,2017-05-15
73355,2017-05-11
58264,2017-05-11
97242,2017-05-11
21697,2017-05-11
49460,2017-05-14
81452,2017-05-11
40113,2017-05-11
55305,2017-05-11
89150,2017-05-10
68679,2017-05-11
61170,2017-05-12
45532,2017-05-11
64447,2017-05-12
61684,2017-05-13
20337,2017-05-12
66298,2017-05-11
75041,2017-05-10
83630,2017-05-13
84985,2017-05-14
5230,2017-05-13
73855,2017-05-11
14338,2017-05-12
74093,2017-05-18
11484,2017-05-15
53651,2017-05-12
53179,2017-05-11
38880,2017-05-16
71370,2017-05-11
302,2017-05-17
36120,2017-05-11
47437,2017-05-11
41306,2017-05-13
11226,2017-05-13
68816,2017-05-11
88456,2017-05-13
94927,2017-05-13
87438,2017-05-13
65931,2017-05-11
52821,2017-05-11
41457,2017-05-11
59278,2017-05-11
77159,2017-05-16
31623,2017-05-13
33376,2017-05-12
90103,2017-05-13
75624,2017-05-11
98759,2017-05-14
48376,2017-05-12
29377,2017-05-11
14010,2017-05-13
4465,2017-05-11
68384,2017-05-12
35387,2017-05-11
40599,2017-05-11
22947,2017-05-11
22166,2017-05-11
42099,2017-05-17
57909,2017-05-11
5929,2017-05-11
77044,2017-05-12
74545,2017-05-13
60971,2017-05-17
41858,2017-05-13
10126,2017-05-13
34199,2017-05-13
24191,2017-05-14
29194,2017-05-15
35730,2017-05-11
25223,2017-05-16
60579,2017-05-12
28567,2017-05-13
51792,2017-05-13
86839,2017-05-13
36815,2017-05-12
34049,2017-05-14
45906,2017-05-10
85891,2017-05-14
75092,2017-05-13
64310,2017-05-12
27467,2017-05-11
81807,2017-05-11
83926,2017-05-11
4229,2017-05-10
28860,2017-05-10
2473,2017-05-13
2526,2017-05-11
44899,2017-05-11
93640,2017-05-13
85497,2017-05-14
31573,2017-05-13
37317,2017-05-13
64882,2017-05-12
26978,2017-05-09
13850,2017-05-12
48103,2017-05-13
52494,2017-05-13
19249,2017-05-11
18785,2017-05-11
20137,2017-05-13
66245,2017-05-11
74291,2017-05-12
96771,2017-05-12
91165,2017-05-11
86558,2017-05-11
54151,2017-05-15
14093,2017-05-11
31331,2017-05-10
26100,2017-05-15
45424,2017-05-15
72459,2017-05-12
19988,2017-05-13
29209,2017-05-12
95899,2017-05-12
36009,2017-05-12
1393,2017-05-12
70011,2017-05-11
51594,2017-05-11
6295,2017-05-11
23499,2017-05-14
45614,2017-05-16
37373,2017-05-10
91485,2017-05-12
83543,2017-05-11
56986,2017-05-12
66088,2017-05-13
40436,2017-05-12
58935,2017-05-10
94270,2017-05-13
7621,2017-05-11
13205,2017-05-15
2632,2017-05-11
66800,2017-05-11
74012,2017-05-13
27662,2017-05-12
58712,2017-05-13
57248,2017-05-12
11312,2017-05-11
6541,2017-05-13
65872,2017-05-11
66034,2017-05-12
11357,2017-05-12
55459,2017-05-14
33680,2017-05-12
62441,2017-05-12
22917,2017-05-12
45620,2017-05-12
83937,2017-05-11
83999,2017-05-14
37230,2017-05-12
82762,2017-05-11
58403,2017-05-10
62001,2017-05-13
76665,2017-05-12
5082,2017-05-11
61647,2017-05-11
51677,2017-05-12
87371,2017-05-12
28157,2017-05-17
86478,2017-05-13
5536,2017-05-14
80676,2017-05-12
94002,2017-05-11
73959,2017-05-14
17349,2017-05-12
30017,2017-05-16
62618,2017-05-10
64730,2017-05-11
11326,2017-05-10
65634,2017-05-12
82436,2017-05-13
1449,2017-05-11
36280,2017-05-11
12655,2017-05-11
59832,2017-05-15
29733,2017-05-12
17314,2017-05-13
60224,2017-05-13
85057,2017-05-11
58410,2017-05-11
47418,2017-05-10
76195,2017-05-11
76678,2017-05-14
63739,2017-05-11
77368,2017-05-11
90557,2017-05-12
85230,2017-05-14
52373,2017-05-12
6690,2017-05-13
52522,2017-05-12
67366,2017-05-13
71674,2017-05-12
76583,2017-05-12
38805,2017-05-11
95780,2017-05-13
13431,2017-05-12
50855,2017-05-13
20341,2017-05-14
9974,2017-05-14
21668,2017-05-11
58290,2017-05-12
20708,2017-05-14
28386,2017-05-13
30698,2017-05-13
17655,2017-05-13
2426,2017-05-12
67018,2017-05-11
97751,2017-05-11
38626,2017-05-14
26793,2017-05-12
95593,2017-05-11
73169,2017-05-10
70958,2017-05-13
111,2017-05-11
59039,2017-05-11
25438,2017-05-12
39725,2017-05-15
67133,2017-05-11
94649,2017-05-11
66791,2017-05-13
92748,2017-05-13
49751,2017-05-12
11563,2017-05-11
20638,2017-05-14
32378,2017-05-10
76000,2017-05-11
25195,2017-05-11
22061,2017-05-11
8723,2017-05-11
8060,2017-05-11
48490,2017-05-12
87021,2017-05-14
39550,2017-05-11
90660,2017-05-11
19890,2017-05-13
84730,2017-05-12
83971,2017-05-11
2710,2017-05-13
47487,2017-05-11
40023,2017-05-13
49848,2017-05-11
7592,2017-05-11
66897,2017-05-12
90130,2017-05-18
54835,2017-05-12
66834,2017-05-11
48980,2017-05-13
84498,2017-05-13
6305,2017-05-13
22476,2017-05-13
50484,2017-05-12
93391,2017-05-13
72541,2017-05-13
15261,2017-05-12
3878,2017-05-12
25699,2017-05-10
62712,2017-05-13
97185,2017-05-11
76681,2017-05-13
44982,2017-05-12
81325,2017-05-13
36900,2017-05-11
4964,2017-05-12
77836,2017-05-11
19267,2017-05-13
39669,2017-05-11
76693,2017-05-11
52376,2017-05-13
74526,2017-05-16
43988,2017-05-13
93574,2017-05-12
23885,2017-05-14
11331,2017-05-11
23524,2017-05-15
98140,2017-05-11
31731,2017-05-14
58310,2017-05-11
58084,2017-05-17
23970,2017-05-11
41279,2017-05-11
43224,2017-05-12
90070,2017-05-10
97976,2017-05-13
74049,2017-05-13
41077,2017-05-12
12030,2017-05-11
13300,2017-05-11
524,2017-05-13
97734,2017-05-14
43053,2017-05-13
93923,2017-05-11
69936,2017-05-12
35723,2017-05-11
31406,2017-05-11
7659,2017-05-10
52800,2017-05-12
47514,2017-05-09
48867,2017-05-15
50720,2017-05-14
83979,2017-05-14
83828,2017-05-11
56785,2017-05-10
10618,2017-05-10
69256,2017-05-12
76193,2017-05-11
61392,2017-05-10
84216,2017-05-10
15698,2017-05-12
30811,2017-05-13
77154,2017-05-11
57887,2017-05-11
40295,2017-05-14
75744,2017-05-13
5260,2017-05-15
74228,2017-05-12
41601,2017-05-11
89515,2017-05-12
14475,2017-05-14
78684,2017-05-11
67315,2017-05-11
3422,2017-05-12
80570,2017-05-11
39449,2017-05-10
41171,2017-05-11
71634,2017-05-11
58359,2017-05-11
74152,2017-05-12
23912,2017-05-14
62810,2017-05-11
68767,2017-05-11
49366,2017-05-11
74960,2017-05-13
39194,2017-05-14
47808,2017-05-15
81072,2017-05-12
85622,2017-05-13
36056,2017-05-15
24364,2017-05-13
82074,2017-05-11
87909,2017-05-13
44768,2017-05-13
49794,2017-05-13
56665,2017-05-12
18997,2017-05-11
663,2017-05-11
23644,2017-05-13
44423,2017-05-15
33170,2017-05-11
81924,2017-05-14
31912,2017-05-11
72086,2017-05-12
87683,2017-05-13
486,2017-05-12
91653,2017-05-13
16231,2017-05-13
35957,2017-05-12
14544,2017-05-12
82473,2017-05-10
10803,2017-05-11
27645,2017-05-12
64933,2017-05-13
85615,2017-05-11
45589,2017-05-13
46190,2017-05-13
19697,2017-05-12
10538,2017-05-12
1621,2017-05-11
26608,2017-05-11
24042,2017-05-13
56325,2017-05-12
3832,2017-05-11
57835,2017-05-10
87173,2017-05-12
19950,2017-05-11
38172,2017-05-11
87754,2017-05-12
78963,2017-05-13
55581,2017-05-14
77212,2017-05-11
30366,2017-05-11
54982,2017-05-12
22983,2017-05-11
14192,2017-05-13
67394,2017-05-11
89676,2017-05-11
4908,2017-05-12
19020,2017-05-11
89400,2017-05-10
87252,2017-05-11
71319,2017-05-13
12285,2017-05-10
26074,2017-05-11
60116,2017-05-11
49402,2017-05-09
85743,2017-05-11
57675,2017-05-13
66269,2017-05-12
46767,2017-05-12
79001,2017-05-11
17698,2017-05-12
89877,2017-05-16
28008,2017-05-12
8680,2017-05-13
65203,2017-05-12
70022,2017-05-11
57605,2017-05-13
17155,2017-05-11
76684,2017-05-13
59545,2017-05-11
73189,2017-05-11
38470,2017-05-11
38007,2017-05-10
91744,2017-05-14
38622,2017-05-12
5585,2017-05-11
95926,2017-05-13
39664,2017-05-11
26921,2017-05-12
62789,2017-05-13
6735,2017-05-12
44206,2017-05-12
58543,2017-05-11
35861,2017-05-12
14071,2017-05-17
65542,2017-05-10
82407,2017-05-12
30977,2017-05-11
56849,2017-05-13
59584,2017-05-13
68854,2017-05-11
56381,2017-05-11
82188,2017-05-11
9656,2017-05-12
11799,2017-05-13
85882,2017-05-13
23457,2017-05-12
71608,2017-05-10
41179,2017-05-11
251,2017-05-13
93930,2017-05-11
11432,2017-05-11
97803,2017-05-14
85326,2017-05-11
40208,2017-05-12
19086,2017-05-12
15181,2017-05-11
20175,2017-05-10
79369,2017-05-11
87661,2017-05-11
38158,2017-05-11
23161,2017-05-11
87102,2017-05-11
91743,2017-05-13
62195,2017-05-12
79120,2017-05-12
58370,2017-05-13
22924,2017-05-12
76329,2017-05-10
68265,2017-05-13
78986,2017-05-13
9729,2017-05-11
51303,2017-05-11
40135,2017-05-11
63985,2017-05-13
94730,2017-05-11
72038,2017-05-13
8347,2017-05-15
32642,2017-05-11
20762,2017-05-12
40165,2017-05-11
60443,2017-05-11
63221,2017-05-12
22460,2017-05-14
2928,2017-05-12
51754,2017-05-11
35717,2017-05-13
79175,2017-05-12
36122,2017-05-13
3190,2017-05-13
7700,2017-05-12
16242,2017-05-11
88371,2017-05-12
98524,2017-05-12
9345,2017-05-12
9869,2017-05-13
53291,2017-05-12
57563,2017-05-11
39698,2017-05-12
49670,2017-05-13
68730,2017-05-13
33874,2017-05-13
49620,2017-05-11
31418,2017-05-11
13200,2017-05-12
1121,2017-05-11
30114,2017-05-11
98437,2017-05-13
66950,2017-05-13
91900,2017-05-10
8787,2017-05-15
38097,2017-05-10
2313,2017-05-11
56447,2017-05-11
37443,2017-05-12
2222,2017-05-11
35734,2017-05-13
71890,2017-05-10
13084,2017-05-12
13411,2017-05-11
33231,2017-05-11
93500,2017-05-13
92193,2017-05-11
43303,2017-05-14
78475,2017-05-13
51848,2017-05-13
27416,2017-05-11
20356,2017-05-13
64718,2017-05-11
63863,2017-05-13
37589,2017-05-13
227,2017-05-15
17776,2017-05-11
30273,2017-05-13
32653,2017-05-12
69090,2017-05-12
59126,2017-05-16
66995,2017-05-11
21799,2017-05-11
42944,2017-05-13
27674,2017-05-14
66706,2017-05-14
31502,2017-05-11
9075,2017-05-13
30274,2017-05-15
78127,2017-05-11
89833,2017-05-14
79414,2017-05-12
9106,2017-05-11
8274,2017-05-12
78942,2017-05-12
11557,2017-05-11
15622,2017-05-11
50319,2017-05-11
85114,2017-05-13
1324,2017-05-14
6382,2017-05-11
25415,2017-05-14
51483,2017-05-13
31072,2017-05-13
74615,2017-05-10
85590,2017-05-14
18117,2017-05-13
5421,2017-05-10
15509,2017-05-12
75632,2017-05-11
41792,2017-05-13
22582,2017-05-16
9368,2017-05-10
98202,2017-05-12
45611,2017-05-13
98432,2017-05-10
35287,2017-05-11
37241,2017-05-11
68377,2017-05-12
81519,2017-05-14
34087,2017-05-10
32946,2017-05-11
82569,2017-05-13
54406,2017-05-13
66983,2017-05-13
14870,2017-05-13
59644,2017-05-12
62802,2017-05-12
61705,2017-05-11
73996,2017-05-11
66789,2017-05-11
55888,2017-05-12
7709,2017-05-13
89236,2017-05-11
77667,2017-05-14
20703,2017-05-13
77855,2017-05-12
48736,2017-05-15
80688,2017-05-11
16481,2017-05-11
33862,2017-05-11
37357,2017-05-12
50801,2017-05-11
91002,2017-05-10
52289,2017-05-11
51607,2017-05-11
33563,2017-05-14
6858,2017-05-11
93355,2017-05-12
9426,2017-05-13
24263,2017-05-14
48836,2017-05-11
83883,2017-05-11
82775,2017-05-12
52399,2017-05-11
60304,2017-05-09
39670,2017-05-11
98199,2017-05-12
90762,2017-05-12
21746,2017-05-12
10261,2017-05-11
4032,2017-05-10
27678,2017-05-12
53746,2017-05-13
46399,2017-05-13
12744,2017-05-11
2697,2017-05-10
84472,2017-05-14
81828,2017-05-13
52810,2017-05-12
83396,2017-05-14
64679,2017-05-13
49382,2017-05-11
43332,2017-05-12
84846,2017-05-13
60124,2017-05-11
23974,2017-05-11
41289,2017-05-11
81158,2017-05-13
16502,2017-05-13
66257,2017-05-11
53129,2017-05-14
64971,2017-05-11
30874,2017-05-12
86327,2017-05-11
77674,2017-05-11
25118,2017-05-11
76254,2017-05-19
74397,2017-05-10
64843,2017-05-12
57483,2017-05-13
84031,2017-05-13
49220,2017-05-14
15476,2017-05-11
63774,2017-05-12
55878,2017-05-11
44475,2017-05-10
88921,2017-05-11
84281,2017-05-14
10884,2017-05-13
32886,2017-05-15
75008,2017-05-11
40867,2017-05-11
97673,2017-05-13
87098,2017-05-13
6429,2017-05-11
18855,2017-05-11
79533,2017-05-12
9489,2017-05-11
63580,2017-05-14
98658,2017-05-12
21264,2017-05-11
64996,2017-05-13
1368,2017-05-11
81126,2017-05-11
20325,2017-05-11
10935,2017-05-11
1291,2017-05-14
68327,2017-05-13
83954,2017-05-13
16288,2017-05-11
26812,2017-05-13
88904,2017-05-11
42321,2017-05-14
7241,2017-05-13
12338,2017-05-12
4098,2017-05-11
19295,2017-05-15
93719,2017-05-11
10562,2017-05-12
89061,2017-05-11
15400,2017-05-12
8359,2017-05-11
36949,2017-05-13
20331,2017-05-11
29681,2017-05-12
40858,2017-05-11
89580,2017-05-13
77531,2017-05-13
61174,2017-05-12
5483,2017-05-12
79258,2017-05-09
2283,2017-05-11
47358,2017-05-15
35876,2017-05-11
25650,2017-05-12
97307,2017-05-11
86086,2017-05-12
44274,2017-05-11
47963,2017-05-11
71836,2017-05-11
69269,2017-05-11
33267,2017-05-11
31831,2017-05-13
554,2017-05-12
94491,2017-05-12
97121,2017-05-11
52857,2017-05-12
19299,2017-05-12
37861,2017-05-17
80026,2017-05-13
66565,2017-05-11
38372,2017-05-11
79660,2017-05-12
30718,2017-05-13
50811,2017-05-11
58244,2017-05-12
44876,2017-05-11
15047,2017-05-13
75355,2017-05-12
84888,2017-05-12
63443,2017-05-13
41579,2017-05-12
4567,2017-05-15
14291,2017-05-12
8772,2017-05-12
58607,2017-05-11
61182,2017-05-12
68490,2017-05-11
15594,2017-05-12
10316,2017-05-11
19641,2017-05-12
34011,2017-05-11
53855,2017-05-11
50336,2017-05-13
51940,2017-05-13
87957,2017-05-13
92866,2017-05-10
37310,2017-05-11
33952,2017-05-12
23329,2017-05-15
84045,2017-05-11
69262,2017-05-12
19193,2017-05-12
24604,2017-05-12
15366,2017-05-10
14175,2017-05-14
47356,2017-05-12
30789,2017-05-11
55894,2017-05-12
96667,2017-05-12
30995,2017-05-12
6998,2017-05-13
48156,2017-05-14
78150,2017-05-11
12971,2017-05-11
46823,2017-05-13
71373,2017-05-12
66784,2017-05-11
85391,2017-05-12
35809,2017-05-11
76077,2017-05-12
90862,2017-05-11
87500,2017-05-14
33714,2017-05-11
28845,2017-05-11
52302,2017-05-11
38068,2017-05-11
60516,2017-05-12
53059,2017-05-13
73883,2017-05-11
73380,2017-05-14
41018,2017-05-12
11301,2017-05-11
67562,2017-05-11
12287,2017-05-13
6443,2017-05-12
7911,2017-05-11
71363,2017-05-13
75811,2017-05-10
9188,2017-05-13
20545,2017-05-11
69885,2017-05-12
5268,2017-05-13
83721,2017-05-12
11589,2017-05-12
7407,2017-05-11
55615,2017-05-12
97845,2017-05-11
47518,2017-05-13
81133,2017-05-13
70477,2017-05-11
21186,2017-05-10
73475,2017-05-14
84161,2017-05-14
84695,2017-05-11
93124,2017-05-11
71818,2017-05-11
38258,2017-05-11
46555,2017-05-13
54881,2017-05-14
82748,2017-05-14
53788,2017-05-10
32583,2017-05-13
81652,2017-05-10
71447,2017-05-13
97097,2017-05-10
40168,2017-05-12
86468,2017-05-13
33524,2017-05-11
43244,2017-05-10
53852,2017-05-11
91962,2017-05-11
68486,2017-05-13
55768,2017-05-12
26327,2017-05-11
23512,2017-05-10
98704,2017-05-11
30505,2017-05-11
25289,2017-05-12
66337,2017-05-12
72241,2017-05-13
90622,2017-05-12
15243,2017-05-13
73182,2017-05-15
11308,2017-05-12
9527,2017-05-12
98322,2017-05-10
35535,2017-05-12
48181,2017-05-13
96070,2017-05-11
30213,2017-05-11
75943,2017-05-13
98568,2017-05-13
65384,2017-05-11
54222,2017-05-12
36342,2017-05-11
35366,2017-05-11
56310,2017-05-11
25406,2017-05-12
40415,2017-05-13
73260,2017-05-14
70991,2017-05-11
88570,2017-05-14
79009,2017-05-11
45802,2017-05-16
34370,2017-05-11
34115,2017-05-11
76880,2017-05-11
93759,2017-05-13
15553,2017-05-11
20035,2017-05-11
64052,2017-05-13
25092,2017-05-11
93614,2017-05-13
29996,2017-05-11
38116,2017-05-11
36684,2017-05-10
90012,2017-05-13
82693,2017-05-13
62327,2017-05-11
