user_id,pred_date
13907,2017-05-12
50855,2017-05-13
25924,2017-05-12
47808,2017-05-16
98054,2017-05-11
56630,2017-05-13
45349,2017-05-13
75045,2017-05-13
93080,2017-05-12
52890,2017-05-12
56675,2017-05-12
62052,2017-05-14
6295,2017-05-11
38304,2017-05-10
41457,2017-05-11
22947,2017-05-12
9815,2017-05-13
97716,2017-05-12
91157,2017-05-11
53023,2017-05-12
70970,2017-05-12
68659,2017-05-12
86872,2017-05-11
4707,2017-05-13
58549,2017-05-16
18157,2017-05-11
46184,2017-05-12
98074,2017-05-11
35375,2017-05-11
49367,2017-05-13
97196,2017-05-13
18327,2017-05-12
45443,2017-05-12
45518,2017-05-11
78022,2017-05-12
74734,2017-05-11
92566,2017-05-13
40125,2017-05-11
28744,2017-05-13
55647,2017-05-13
82999,2017-05-12
13409,2017-05-12
66677,2017-05-14
90103,2017-05-13
63288,2017-05-13
50627,2017-05-14
77624,2017-05-11
36341,2017-05-09
38427,2017-05-13
44456,2017-05-11
50720,2017-05-14
1887,2017-05-13
1324,2017-05-14
3363,2017-05-12
62362,2017-05-11
76590,2017-05-12
81066,2017-05-14
29264,2017-05-13
17886,2017-05-13
81778,2017-05-13
90173,2017-05-15
6326,2017-05-11
17048,2017-05-11
1121,2017-05-12
72038,2017-05-14
52289,2017-05-11
37230,2017-05-11
72569,2017-05-14
20395,2017-05-13
24295,2017-05-13
3668,2017-05-14
702,2017-05-09
93321,2017-05-10
85439,2017-05-12
3139,2017-05-14
85891,2017-05-14
89049,2017-05-11
70728,2017-05-12
26143,2017-05-14
96166,2017-05-13
30944,2017-05-14
72875,2017-05-13
54867,2017-05-12
56592,2017-05-12
43578,2017-05-11
44301,2017-05-11
69126,2017-05-11
75572,2017-05-11
42050,2017-05-12
5929,2017-05-11
30977,2017-05-11
97976,2017-05-13
38941,2017-05-13
33524,2017-05-11
20137,2017-05-13
81200,2017-05-13
63063,2017-05-12
95865,2017-05-12
31824,2017-05-12
41359,2017-05-11
84730,2017-05-11
60717,2017-05-13
24585,2017-05-11
19890,2017-05-13
58165,2017-05-12
25223,2017-05-15
57609,2017-05-11
79553,2017-05-12
50319,2017-05-11
98658,2017-05-11
29851,2017-05-13
98907,2017-05-12
15594,2017-05-11
12381,2017-05-11
46388,2017-05-11
67099,2017-05-12
75041,2017-05-11
10834,2017-05-12
90329,2017-05-13
18963,2017-05-10
23986,2017-05-13
16408,2017-05-11
95402,2017-05-12
66906,2017-05-11
9685,2017-05-11
23323,2017-05-11
40828,2017-05-11
26793,2017-05-12
71014,2017-05-13
261,2017-05-13
98643,2017-05-12
57069,2017-05-13
80963,2017-05-13
41389,2017-05-11
65597,2017-05-14
59174,2017-05-13
94084,2017-05-12
23414,2017-05-14
28376,2017-05-13
85230,2017-05-14
78288,2017-05-11
50895,2017-05-10
5926,2017-05-10
47850,2017-05-11
33403,2017-05-11
48437,2017-05-13
41858,2017-05-14
27392,2017-05-11
92293,2017-05-11
64839,2017-05-13
95428,2017-05-12
72472,2017-05-12
66257,2017-05-11
74804,2017-05-14
63221,2017-05-11
32935,2017-05-11
31490,2017-05-11
47665,2017-05-11
79976,2017-05-12
22508,2017-05-11
50919,2017-05-13
48836,2017-05-11
4970,2017-05-13
85161,2017-05-13
7629,2017-05-13
27221,2017-05-12
9230,2017-05-17
73921,2017-05-13
8272,2017-05-11
81257,2017-05-11
63120,2017-05-12
91785,2017-05-12
14338,2017-05-12
29476,2017-05-15
32457,2017-05-13
52822,2017-05-13
48067,2017-05-12
7592,2017-05-11
69938,2017-05-11
87167,2017-05-12
60972,2017-05-11
90963,2017-05-18
54141,2017-05-12
36890,2017-05-12
74972,2017-05-12
65203,2017-05-12
3454,2017-05-11
98809,2017-05-14
57330,2017-05-14
14450,2017-05-14
38101,2017-05-11
27853,2017-05-11
57098,2017-05-14
78668,2017-05-13
95883,2017-05-10
61298,2017-05-11
73336,2017-05-14
36009,2017-05-11
80255,2017-05-13
73493,2017-05-11
85108,2017-05-11
48724,2017-05-12
42736,2017-05-12
83971,2017-05-11
8628,2017-05-11
3827,2017-05-11
64351,2017-05-10
88527,2017-05-11
42688,2017-05-11
35710,2017-05-12
2313,2017-05-10
90717,2017-05-17
56888,2017-05-14
48025,2017-05-11
96333,2017-05-14
49175,2017-05-12
30257,2017-05-12
60077,2017-05-15
76189,2017-05-11
22416,2017-05-15
66344,2017-05-12
86771,2017-05-10
48623,2017-05-11
34089,2017-05-11
61731,2017-05-13
38682,2017-05-15
60018,2017-05-10
82820,2017-05-10
62002,2017-05-13
95926,2017-05-13
111,2017-05-12
29593,2017-05-13
36175,2017-05-11
47226,2017-05-13
95120,2017-05-12
40971,2017-05-10
75811,2017-05-10
22260,2017-05-18
23980,2017-05-12
7278,2017-05-10
71376,2017-05-10
7729,2017-05-12
9928,2017-05-11
42126,2017-05-12
47828,2017-05-14
34396,2017-05-11
13125,2017-05-12
84690,2017-05-13
83812,2017-05-12
77368,2017-05-11
33380,2017-05-13
12550,2017-05-11
45342,2017-05-14
21219,2017-05-18
88520,2017-05-12
56140,2017-05-11
93574,2017-05-12
37546,2017-05-14
16347,2017-05-11
95765,2017-05-13
4094,2017-05-11
4681,2017-05-11
76665,2017-05-13
90132,2017-05-10
23912,2017-05-14
15190,2017-05-13
50556,2017-05-13
66279,2017-05-13
75688,2017-05-13
80769,2017-05-13
5759,2017-05-13
64718,2017-05-11
87102,2017-05-11
90140,2017-05-14
58186,2017-05-12
93460,2017-05-14
49903,2017-05-13
57561,2017-05-14
45216,2017-05-14
60268,2017-05-12
52821,2017-05-11
16796,2017-05-17
72590,2017-05-12
28590,2017-05-11
74228,2017-05-12
2668,2017-05-10
58788,2017-05-11
77051,2017-05-12
72223,2017-05-11
77159,2017-05-16
14472,2017-05-13
61392,2017-05-10
16006,2017-05-11
22257,2017-05-12
23499,2017-05-14
33714,2017-05-11
4606,2017-05-11
81545,2017-05-12
63207,2017-05-10
35084,2017-05-12
65542,2017-05-10
15839,2017-05-12
2685,2017-05-10
42611,2017-05-14
63739,2017-05-11
35366,2017-05-11
74716,2017-05-12
37517,2017-05-11
42563,2017-05-11
41279,2017-05-11
94815,2017-05-11
88721,2017-05-13
69581,2017-05-10
13767,2017-05-14
57065,2017-05-11
54192,2017-05-11
4567,2017-05-16
38068,2017-05-11
30698,2017-05-13
93325,2017-05-12
25018,2017-05-17
51792,2017-05-13
83999,2017-05-14
45900,2017-05-13
14010,2017-05-12
2184,2017-05-10
12463,2017-05-11
60404,2017-05-14
12877,2017-05-12
557,2017-05-13
19709,2017-05-11
79843,2017-05-13
8039,2017-05-11
60224,2017-05-13
46987,2017-05-12
24372,2017-05-12
88292,2017-05-15
18333,2017-05-11
67412,2017-05-12
5914,2017-05-12
38211,2017-05-14
35952,2017-05-13
952,2017-05-12
13992,2017-05-11
60536,2017-05-11
73350,2017-05-13
1852,2017-05-12
56904,2017-05-12
1848,2017-05-13
82236,2017-05-13
41564,2017-05-13
59202,2017-05-12
14065,2017-05-12
45532,2017-05-11
25487,2017-05-12
69430,2017-05-12
77061,2017-05-11
40208,2017-05-12
41019,2017-05-16
65968,2017-05-12
75600,2017-05-13
48980,2017-05-12
80367,2017-05-13
30510,2017-05-11
1621,2017-05-11
80531,2017-05-14
87973,2017-05-13
13285,2017-05-10
71212,2017-05-09
13373,2017-05-14
58102,2017-05-17
11004,2017-05-12
23757,2017-05-12
12680,2017-05-12
64834,2017-05-11
74526,2017-05-16
59788,2017-05-11
70278,2017-05-12
75491,2017-05-13
83630,2017-05-14
14329,2017-05-17
22288,2017-05-17
15025,2017-05-12
25305,2017-05-14
10803,2017-05-11
69576,2017-05-10
10062,2017-05-11
67579,2017-05-13
45185,2017-05-10
14846,2017-05-10
41179,2017-05-11
91165,2017-05-10
59090,2017-05-12
34165,2017-05-11
40184,2017-05-12
44503,2017-05-11
23852,2017-05-13
75355,2017-05-12
44202,2017-05-12
24254,2017-05-12
50355,2017-05-12
89583,2017-05-11
63309,2017-05-12
42825,2017-05-13
33952,2017-05-12
79472,2017-05-09
9974,2017-05-14
26986,2017-05-14
51736,2017-05-12
55166,2017-05-11
81158,2017-05-12
6245,2017-05-10
13439,2017-05-13
29733,2017-05-11
65320,2017-05-13
1946,2017-05-11
72265,2017-05-11
13476,2017-05-11
94000,2017-05-12
4345,2017-05-11
30186,2017-05-11
61699,2017-05-19
32613,2017-05-12
23452,2017-05-12
14209,2017-05-12
47518,2017-05-14
29743,2017-05-12
76755,2017-05-11
38158,2017-05-12
87465,2017-05-13
81327,2017-05-13
22003,2017-05-11
79171,2017-05-13
67366,2017-05-13
83418,2017-05-18
30368,2017-05-13
28872,2017-05-11
88456,2017-05-13
14740,2017-05-09
72709,2017-05-09
80340,2017-05-17
43857,2017-05-15
41595,2017-05-12
1671,2017-05-13
84349,2017-05-12
51607,2017-05-11
75432,2017-05-12
98055,2017-05-12
40681,2017-05-11
76513,2017-05-13
89146,2017-05-11
62620,2017-05-11
6429,2017-05-10
30743,2017-05-12
15635,2017-05-10
55618,2017-05-12
68379,2017-05-11
9829,2017-05-14
13670,2017-05-10
44631,2017-05-13
23598,2017-05-11
70479,2017-05-11
19814,2017-05-13
13153,2017-05-12
27645,2017-05-13
62755,2017-05-11
53879,2017-05-11
64081,2017-05-09
96287,2017-05-13
43992,2017-05-12
19061,2017-05-10
15371,2017-05-13
69864,2017-05-15
271,2017-05-12
32482,2017-05-10
43268,2017-05-13
46430,2017-05-11
93923,2017-05-10
17157,2017-05-10
42588,2017-05-11
12446,2017-05-17
85760,2017-05-11
25100,2017-05-11
34306,2017-05-10
74012,2017-05-12
60971,2017-05-18
60797,2017-05-11
753,2017-05-14
39591,2017-05-11
26951,2017-05-13
52683,2017-05-12
52773,2017-05-11
95414,2017-05-14
25093,2017-05-12
96523,2017-05-14
48538,2017-05-17
86458,2017-05-10
44623,2017-05-12
50721,2017-05-11
35733,2017-05-11
88571,2017-05-12
72408,2017-05-13
1359,2017-05-11
73169,2017-05-09
96893,2017-05-09
48493,2017-05-12
24263,2017-05-13
74363,2017-05-17
50688,2017-05-11
74475,2017-05-12
60603,2017-05-11
40113,2017-05-12
23306,2017-05-11
61251,2017-05-12
4342,2017-05-13
44865,2017-05-12
38913,2017-05-14
10126,2017-05-13
38932,2017-05-13
23161,2017-05-11
13016,2017-05-14
74188,2017-05-12
26182,2017-05-13
65312,2017-05-09
13925,2017-05-11
30189,2017-05-13
723,2017-05-09
16553,2017-05-13
43277,2017-05-13
18092,2017-05-14
96573,2017-05-12
3393,2017-05-11
77477,2017-05-11
82939,2017-05-11
53721,2017-05-13
65694,2017-05-12
97537,2017-05-09
17977,2017-05-11
20201,2017-05-13
12761,2017-05-13
36131,2017-05-12
91311,2017-05-13
39978,2017-05-12
56827,2017-05-11
13036,2017-05-11
32630,2017-05-12
86778,2017-05-14
62266,2017-05-15
54409,2017-05-14
55345,2017-05-11
3920,2017-05-11
5260,2017-05-15
4067,2017-05-09
60304,2017-05-10
29324,2017-05-09
12983,2017-05-11
57189,2017-05-13
3302,2017-05-14
50537,2017-05-13
23695,2017-05-12
50749,2017-05-11
83891,2017-05-11
31912,2017-05-11
75996,2017-05-11
94371,2017-05-16
56008,2017-05-14
20356,2017-05-13
8126,2017-05-12
81131,2017-05-11
14843,2017-05-17
18914,2017-05-11
31289,2017-05-13
50164,2017-05-13
4116,2017-05-12
25439,2017-05-13
17200,2017-05-13
81807,2017-05-11
1449,2017-05-11
81982,2017-05-11
53559,2017-05-13
94883,2017-05-13
66297,2017-05-09
8970,2017-05-11
66791,2017-05-12
50608,2017-05-12
67701,2017-05-11
86953,2017-05-11
81364,2017-05-09
15374,2017-05-12
42552,2017-05-11
25364,2017-05-13
47047,2017-05-13
88142,2017-05-11
78919,2017-05-14
29581,2017-05-10
5934,2017-05-12
22539,2017-05-11
98515,2017-05-11
87291,2017-05-13
31416,2017-05-14
61365,2017-05-13
30677,2017-05-11
64457,2017-05-17
74252,2017-05-12
79441,2017-05-15
46555,2017-05-13
58096,2017-05-12
46823,2017-05-13
67976,2017-05-11
42707,2017-05-18
35554,2017-05-12
10169,2017-05-11
49218,2017-05-13
81009,2017-05-15
59832,2017-05-15
83828,2017-05-11
75158,2017-05-14
28993,2017-05-11
98508,2017-05-15
37773,2017-05-11
98090,2017-05-13
22168,2017-05-15
87628,2017-05-13
10133,2017-05-11
11414,2017-05-13
66669,2017-05-11
42867,2017-05-14
59126,2017-05-17
1291,2017-05-14
55353,2017-05-12
40144,2017-05-16
11357,2017-05-11
47508,2017-05-14
6774,2017-05-14
47569,2017-05-12
79420,2017-05-11
25158,2017-05-15
70991,2017-05-11
92239,2017-05-09
62373,2017-05-11
70492,2017-05-11
42360,2017-05-14
8224,2017-05-14
47125,2017-05-13
59338,2017-05-11
89000,2017-05-11
3404,2017-05-16
15821,2017-05-11
13538,2017-05-15
11091,2017-05-11
19689,2017-05-11
87952,2017-05-14
75835,2017-05-14
85959,2017-05-12
84036,2017-05-15
47358,2017-05-16
11226,2017-05-13
97121,2017-05-12
13524,2017-05-12
57357,2017-05-11
15224,2017-05-11
74902,2017-05-15
52889,2017-05-13
95122,2017-05-13
41161,2017-05-11
64933,2017-05-13
16376,2017-05-12
24998,2017-05-11
41841,2017-05-14
89955,2017-05-14
83065,2017-05-12
41999,2017-05-11
41171,2017-05-11
274,2017-05-13
43284,2017-05-14
76693,2017-05-10
63121,2017-05-13
34092,2017-05-13
73743,2017-05-11
39655,2017-05-13
18288,2017-05-11
351,2017-05-13
24191,2017-05-14
80649,2017-05-13
23003,2017-05-11
7168,2017-05-11
3150,2017-05-12
77845,2017-05-12
38833,2017-05-12
63752,2017-05-13
33874,2017-05-13
47448,2017-05-11
61835,2017-05-12
35334,2017-05-15
70924,2017-05-18
48252,2017-05-11
56447,2017-05-12
9364,2017-05-12
11943,2017-05-12
54847,2017-05-11
46226,2017-05-11
28386,2017-05-13
50732,2017-05-11
40592,2017-05-11
77722,2017-05-14
98516,2017-05-14
88750,2017-05-11
85630,2017-05-14
26100,2017-05-14
58553,2017-05-11
52651,2017-05-12
4380,2017-05-11
26693,2017-05-12
75806,2017-05-13
38528,2017-05-12
48823,2017-05-13
62688,2017-05-12
39864,2017-05-13
68169,2017-05-11
35377,2017-05-10
58084,2017-05-15
17100,2017-05-13
13998,2017-05-12
77674,2017-05-12
26893,2017-05-11
33862,2017-05-11
1771,2017-05-13
34324,2017-05-12
45715,2017-05-12
43196,2017-05-10
69950,2017-05-11
11827,2017-05-12
55813,2017-05-11
85882,2017-05-12
576,2017-05-10
554,2017-05-12
82841,2017-05-13
21469,2017-05-14
36686,2017-05-11
60607,2017-05-11
16935,2017-05-13
10241,2017-05-14
47167,2017-05-12
48958,2017-05-11
25415,2017-05-15
18785,2017-05-11
10884,2017-05-13
8175,2017-05-11
54406,2017-05-13
60937,2017-05-12
7543,2017-05-11
18078,2017-05-12
88650,2017-05-12
3474,2017-05-12
69480,2017-05-11
17697,2017-05-13
88371,2017-05-12
23078,2017-05-09
28245,2017-05-14
37978,2017-05-15
6735,2017-05-11
44210,2017-05-12
87438,2017-05-13
41289,2017-05-11
10239,2017-05-17
47872,2017-05-12
55911,2017-05-12
23392,2017-05-10
59981,2017-05-13
15866,2017-05-11
95714,2017-05-13
87959,2017-05-11
20455,2017-05-11
60125,2017-05-15
77212,2017-05-12
64746,2017-05-11
87683,2017-05-13
62296,2017-05-11
83110,2017-05-12
16562,2017-05-11
61872,2017-05-12
76424,2017-05-12
66776,2017-05-13
11308,2017-05-12
22498,2017-05-10
31429,2017-05-11
13049,2017-05-15
20331,2017-05-12
56286,2017-05-14
19755,2017-05-13
89877,2017-05-16
84985,2017-05-13
57835,2017-05-10
51980,2017-05-14
8057,2017-05-10
39664,2017-05-12
67791,2017-05-12
89596,2017-05-10
58982,2017-05-10
44348,2017-05-14
57907,2017-05-10
54206,2017-05-12
31453,2017-05-15
37123,2017-05-11
76583,2017-05-13
43135,2017-05-13
76254,2017-05-18
11956,2017-05-11
12420,2017-05-12
55669,2017-05-12
96757,2017-05-11
73189,2017-05-12
27786,2017-05-12
17753,2017-05-11
51594,2017-05-11
59671,2017-05-11
85057,2017-05-12
18089,2017-05-12
11684,2017-05-14
34416,2017-05-12
66565,2017-05-10
20545,2017-05-11
3076,2017-05-11
25869,2017-05-13
37532,2017-05-12
55391,2017-05-11
13205,2017-05-17
63863,2017-05-13
56139,2017-05-14
27337,2017-05-11
52810,2017-05-12
68767,2017-05-11
62990,2017-05-13
71319,2017-05-13
7106,2017-05-12
4964,2017-05-11
38929,2017-05-14
45971,2017-05-11
79208,2017-05-14
74719,2017-05-11
82631,2017-05-16
24294,2017-05-11
91694,2017-05-12
32054,2017-05-13
52179,2017-05-12
91342,2017-05-14
7513,2017-05-10
38115,2017-05-11
62063,2017-05-13
77018,2017-05-12
54822,2017-05-13
24742,2017-05-13
24246,2017-05-12
38914,2017-05-11
97691,2017-05-15
59824,2017-05-15
89008,2017-05-12
47306,2017-05-11
97316,2017-05-12
2852,2017-05-11
48541,2017-05-14
25984,2017-05-11
57009,2017-05-10
33665,2017-05-12
38324,2017-05-17
19510,2017-05-11
11202,2017-05-12
79824,2017-05-11
51575,2017-05-15
5953,2017-05-13
95985,2017-05-11
48921,2017-05-11
70403,2017-05-11
91396,2017-05-11
15400,2017-05-12
86468,2017-05-12
96579,2017-05-12
82473,2017-05-11
89676,2017-05-11
57723,2017-05-12
28326,2017-05-10
5858,2017-05-10
6452,2017-05-12
96840,2017-05-13
4423,2017-05-13
34653,2017-05-17
2404,2017-05-11
49366,2017-05-12
71370,2017-05-11
41277,2017-05-15
27922,2017-05-13
9150,2017-05-14
55304,2017-05-11
33231,2017-05-12
91131,2017-05-11
19868,2017-05-12
58410,2017-05-10
72676,2017-05-14
77818,2017-05-14
88144,2017-05-11
75624,2017-05-10
52632,2017-05-12
24469,2017-05-10
67315,2017-05-11
21281,2017-05-12
64679,2017-05-13
47742,2017-05-18
39459,2017-05-11
77501,2017-05-14
91485,2017-05-12
49249,2017-05-12
90783,2017-05-13
84702,2017-05-13
93640,2017-05-13
5536,2017-05-14
6283,2017-05-14
60349,2017-05-15
84090,2017-05-12
35809,2017-05-12
68679,2017-05-11
2697,2017-05-11
50336,2017-05-13
42575,2017-05-09
72204,2017-05-11
69329,2017-05-12
25797,2017-05-13
89400,2017-05-11
17595,2017-05-10
17578,2017-05-11
63610,2017-05-13
19299,2017-05-12
8787,2017-05-15
15547,2017-05-15
64686,2017-05-11
92427,2017-05-11
23524,2017-05-15
10056,2017-05-12
41607,2017-05-12
19261,2017-05-11
67546,2017-05-10
39089,2017-05-15
45773,2017-05-12
14861,2017-05-15
30430,2017-05-11
52550,2017-05-10
14296,2017-05-12
23796,2017-05-12
37510,2017-05-12
2201,2017-05-10
77241,2017-05-13
62681,2017-05-12
25121,2017-05-14
51405,2017-05-11
8359,2017-05-11
42944,2017-05-13
79369,2017-05-11
73953,2017-05-11
27347,2017-05-15
54134,2017-05-12
57909,2017-05-11
75565,2017-05-12
82569,2017-05-13
38470,2017-05-11
53339,2017-05-11
16097,2017-05-11
92738,2017-05-11
6541,2017-05-13
5921,2017-05-11
4409,2017-05-13
7700,2017-05-12
3422,2017-05-12
12256,2017-05-12
52666,2017-05-13
91261,2017-05-11
85743,2017-05-11
44876,2017-05-11
40722,2017-05-11
61470,2017-05-13
16557,2017-05-11
63594,2017-05-12
79175,2017-05-12
62658,2017-05-11
46872,2017-05-11
1883,2017-05-11
44206,2017-05-12
22460,2017-05-13
40015,2017-05-13
75418,2017-05-12
84216,2017-05-09
72948,2017-05-11
85326,2017-05-13
21171,2017-05-11
94702,2017-05-13
53855,2017-05-11
37094,2017-05-12
52373,2017-05-12
77836,2017-05-11
41954,2017-05-11
95437,2017-05-13
79680,2017-05-11
30811,2017-05-13
4022,2017-05-11
24508,2017-05-11
30386,2017-05-13
51344,2017-05-16
95970,2017-05-11
72241,2017-05-12
97845,2017-05-11
73355,2017-05-11
33801,2017-05-13
84545,2017-05-12
56253,2017-05-12
16242,2017-05-11
79707,2017-05-16
29194,2017-05-16
98227,2017-05-14
20427,2017-05-11
9474,2017-05-11
84531,2017-05-16
2605,2017-05-11
63810,2017-05-11
9776,2017-05-11
45620,2017-05-11
48103,2017-05-13
89520,2017-05-10
12573,2017-05-12
41631,2017-05-10
35917,2017-05-11
85672,2017-05-11
9812,2017-05-12
70495,2017-05-11
51769,2017-05-11
82281,2017-05-12
84846,2017-05-12
5421,2017-05-10
97819,2017-05-12
31426,2017-05-12
1282,2017-05-12
71962,2017-05-13
74271,2017-05-11
25514,2017-05-11
28860,2017-05-11
76182,2017-05-11
46862,2017-05-13
57675,2017-05-13
55581,2017-05-13
3060,2017-05-10
36690,2017-05-11
74821,2017-05-13
4404,2017-05-12
84472,2017-05-14
7241,2017-05-13
31072,2017-05-13
83396,2017-05-14
85590,2017-05-14
20543,2017-05-11
95793,2017-05-14
24456,2017-05-12
10316,2017-05-11
19950,2017-05-11
39798,2017-05-14
13300,2017-05-11
86714,2017-05-16
66130,2017-05-13
4908,2017-05-12
32434,2017-05-12
49773,2017-05-12
81828,2017-05-13
8684,2017-05-11
63478,2017-05-11
17776,2017-05-11
19086,2017-05-12
33658,2017-05-18
75107,2017-05-11
62802,2017-05-11
87252,2017-05-10
71634,2017-05-11
4477,2017-05-13
62248,2017-05-13
31331,2017-05-10
52539,2017-05-16
54014,2017-05-11
43699,2017-05-09
1193,2017-05-09
67018,2017-05-11
75199,2017-05-11
30995,2017-05-12
20211,2017-05-11
74960,2017-05-12
36053,2017-05-14
771,2017-05-12
70224,2017-05-12
10618,2017-05-10
43944,2017-05-11
34900,2017-05-12
38172,2017-05-11
25761,2017-05-12
35412,2017-05-13
30213,2017-05-11
4209,2017-05-18
11301,2017-05-11
12431,2017-05-13
14047,2017-05-12
81537,2017-05-11
90762,2017-05-12
15539,2017-05-13
6083,2017-05-12
66706,2017-05-14
42577,2017-05-14
47102,2017-05-11
14071,2017-05-17
11516,2017-05-13
20630,2017-05-16
30366,2017-05-11
31846,2017-05-13
35524,2017-05-11
37241,2017-05-11
44486,2017-05-12
62169,2017-05-12
5554,2017-05-12
96275,2017-05-14
62332,2017-05-10
71828,2017-05-10
24012,2017-05-12
77652,2017-05-11
59121,2017-05-12
87754,2017-05-11
12893,2017-05-13
62327,2017-05-11
30273,2017-05-12
31782,2017-05-12
29932,2017-05-11
23457,2017-05-13
28218,2017-05-14
73464,2017-05-15
47090,2017-05-18
82335,2017-05-11
66834,2017-05-12
37589,2017-05-12
83042,2017-05-14
75619,2017-05-13
16196,2017-05-11
50558,2017-05-12
50811,2017-05-11
54993,2017-05-11
50978,2017-05-12
14891,2017-05-11
91962,2017-05-11
36888,2017-05-16
37261,2017-05-10
35915,2017-05-11
28220,2017-05-14
52012,2017-05-12
60579,2017-05-12
80103,2017-05-11
49443,2017-05-12
62810,2017-05-11
77855,2017-05-11
67057,2017-05-12
25505,2017-05-10
88918,2017-05-11
60878,2017-05-12
58543,2017-05-11
68486,2017-05-13
77890,2017-05-13
26702,2017-05-12
57887,2017-05-11
47785,2017-05-13
61170,2017-05-11
90842,2017-05-12
15378,2017-05-11
5870,2017-05-12
44112,2017-05-11
14093,2017-05-11
42089,2017-05-11
59644,2017-05-12
65872,2017-05-11
96070,2017-05-11
42028,2017-05-09
43644,2017-05-13
33680,2017-05-11
31731,2017-05-14
63562,2017-05-10
92142,2017-05-12
32653,2017-05-11
86478,2017-05-12
79928,2017-05-12
53503,2017-05-11
20915,2017-05-13
94730,2017-05-11
74655,2017-05-12
302,2017-05-16
55019,2017-05-15
24871,2017-05-14
84348,2017-05-12
78684,2017-05-11
40858,2017-05-11
97254,2017-05-13
59640,2017-05-12
19193,2017-05-11
72236,2017-05-11
44799,2017-05-11
65200,2017-05-12
59817,2017-05-13
90561,2017-05-13
38522,2017-05-12
8949,2017-05-11
78355,2017-05-14
75288,2017-05-11
57086,2017-05-13
78085,2017-05-12
51375,2017-05-12
3190,2017-05-13
51303,2017-05-11
23512,2017-05-11
78127,2017-05-11
44768,2017-05-13
89940,2017-05-13
66245,2017-05-11
11714,2017-05-12
39455,2017-05-12
36217,2017-05-11
24946,2017-05-13
15186,2017-05-11
56897,2017-05-14
66170,2017-05-11
66766,2017-05-11
227,2017-05-15
15486,2017-05-11
5652,2017-05-11
17914,2017-05-13
97112,2017-05-11
44267,2017-05-12
8316,2017-05-14
33647,2017-05-10
21995,2017-05-11
14534,2017-05-12
51273,2017-05-12
12754,2017-05-15
51745,2017-05-11
84263,2017-05-13
16963,2017-05-13
61174,2017-05-12
62441,2017-05-13
73649,2017-05-14
79576,2017-05-11
70336,2017-05-12
25611,2017-05-14
79414,2017-05-12
83996,2017-05-17
51848,2017-05-14
17749,2017-05-12
10947,2017-05-12
32338,2017-05-10
83428,2017-05-11
62789,2017-05-13
6685,2017-05-12
18855,2017-05-11
34160,2017-05-11
74615,2017-05-10
51866,2017-05-12
62509,2017-05-10
72304,2017-05-11
72301,2017-05-11
94529,2017-05-12
7694,2017-05-11
3643,2017-05-11
25753,2017-05-13
65980,2017-05-10
48736,2017-05-17
32869,2017-05-12
65384,2017-05-11
33103,2017-05-11
10197,2017-05-10
78202,2017-05-13
15902,2017-05-11
70678,2017-05-13
78120,2017-05-12
63118,2017-05-11
76857,2017-05-13
47108,2017-05-10
9869,2017-05-12
38805,2017-05-12
77253,2017-05-14
16530,2017-05-10
78064,2017-05-11
64843,2017-05-12
49331,2017-05-11
29681,2017-05-12
6562,2017-05-11
23974,2017-05-12
13421,2017-05-12
44274,2017-05-11
4229,2017-05-10
56493,2017-05-12
23644,2017-05-12
15940,2017-05-11
82693,2017-05-13
67383,2017-05-11
34011,2017-05-12
81720,2017-05-12
3798,2017-05-11
83250,2017-05-11
57248,2017-05-12
73855,2017-05-11
12428,2017-05-12
67740,2017-05-11
87993,2017-05-13
90375,2017-05-12
56849,2017-05-13
8772,2017-05-13
16370,2017-05-12
21186,2017-05-09
81588,2017-05-13
73524,2017-05-14
793,2017-05-12
47061,2017-05-12
41177,2017-05-12
38622,2017-05-12
21005,2017-05-14
60124,2017-05-11
43332,2017-05-12
49382,2017-05-11
51940,2017-05-13
98432,2017-05-10
57225,2017-05-13
92697,2017-05-12
13117,2017-05-13
78153,2017-05-11
15624,2017-05-19
32062,2017-05-11
84568,2017-05-11
7042,2017-05-12
26074,2017-05-11
45202,2017-05-12
98178,2017-05-16
59664,2017-05-12
22882,2017-05-10
4360,2017-05-10
89479,2017-05-11
35730,2017-05-10
35555,2017-05-12
37193,2017-05-11
9992,2017-05-09
92602,2017-05-12
12287,2017-05-13
98568,2017-05-13
3649,2017-05-12
72134,2017-05-14
40864,2017-05-13
63443,2017-05-14
47514,2017-05-09
48490,2017-05-12
53852,2017-05-11
97673,2017-05-12
45296,2017-05-13
79767,2017-05-16
92866,2017-05-10
58212,2017-05-12
37310,2017-05-12
83331,2017-05-13
74116,2017-05-12
78150,2017-05-11
84707,2017-05-16
47265,2017-05-12
72705,2017-05-11
61182,2017-05-13
89536,2017-05-12
28327,2017-05-14
16391,2017-05-11
96165,2017-05-12
38504,2017-05-11
624,2017-05-12
9368,2017-05-10
84493,2017-05-14
75403,2017-05-13
12910,2017-05-11
18117,2017-05-13
33493,2017-05-11
62485,2017-05-12
14860,2017-05-11
81126,2017-05-11
7326,2017-05-14
49428,2017-05-12
23340,2017-05-11
31840,2017-05-14
55517,2017-05-11
1790,2017-05-13
43173,2017-05-11
94491,2017-05-12
66950,2017-05-13
61569,2017-05-13
97385,2017-05-11
17314,2017-05-13
14291,2017-05-12
60331,2017-05-13
55894,2017-05-12
67779,2017-05-12
76441,2017-05-13
89858,2017-05-11
